Id,ActivityHour,weekday,hour,TotalIntensity,AverageIntensity
3977333714,2016-04-17T06:00:00,Sunday,6,1.0,0.016667
3977333714,2016-04-18T00:00:00,Monday,0,1.0,0.016667
3977333714,2016-04-18T05:00:00,Monday,5,1.0,0.016667
3977333714,2016-04-18T21:00:00,Monday,21,1.0,0.016667
3977333714,2016-04-18T23:00:00,Monday,23,1.0,0.016667
3977333714,2016-04-19T00:00:00,Tuesday,0,1.0,0.016667
3977333714,2016-04-20T05:00:00,Wednesday,5,1.0,0.016667
3977333714,2016-04-20T23:00:00,Wednesday,23,1.0,0.016667
3977333714,2016-04-21T02:00:00,Thursday,2,1.0,0.016667
3977333714,2016-04-21T06:00:00,Thursday,6,1.0,0.016667
3977333714,2016-04-21T07:00:00,Thursday,7,1.0,0.016667
3977333714,2016-04-21T23:00:00,Thursday,23,1.0,0.016667
3977333714,2016-04-22T03:00:00,Friday,3,1.0,0.016667
3977333714,2016-04-22T05:00:00,Friday,5,1.0,0.016667
3977333714,2016-04-23T05:00:00,Saturday,5,1.0,0.016667
3977333714,2016-04-23T18:00:00,Saturday,18,1.0,0.016667
3977333714,2016-04-23T19:00:00,Saturday,19,1.0,0.016667
3977333714,2016-04-24T07:00:00,Sunday,7,1.0,0.016667
3977333714,2016-04-24T20:00:00,Sunday,20,1.0,0.016667
3977333714,2016-04-25T02:00:00,Monday,2,1.0,0.016667
3977333714,2016-04-26T01:00:00,Tuesday,1,1.0,0.016667
3977333714,2016-04-26T04:00:00,Tuesday,4,1.0,0.016667
3977333714,2016-04-26T08:00:00,Tuesday,8,1.0,0.016667
3977333714,2016-04-27T03:00:00,Wednesday,3,1.0,0.016667
3977333714,2016-04-27T08:00:00,Wednesday,8,1.0,0.016667
3977333714,2016-04-27T17:00:00,Wednesday,17,1.0,0.016667
3977333714,2016-04-28T03:00:00,Thursday,3,1.0,0.016667
3977333714,2016-04-28T04:00:00,Thursday,4,1.0,0.016667
3977333714,2016-04-29T02:00:00,Friday,2,1.0,0.016667
3977333714,2016-04-30T02:00:00,Saturday,2,1.0,0.016667
3977333714,2016-04-30T15:00:00,Saturday,15,1.0,0.016667
3977333714,2016-05-01T01:00:00,Sunday,1,1.0,0.016667
3977333714,2016-05-01T16:00:00,Sunday,16,1.0,0.016667
3977333714,2016-05-01T22:00:00,Sunday,22,1.0,0.016667
3977333714,2016-05-02T04:00:00,Monday,4,1.0,0.016667
3977333714,2016-05-03T05:00:00,Tuesday,5,1.0,0.016667
3977333714,2016-05-03T13:00:00,Tuesday,13,1.0,0.016667
3977333714,2016-05-03T15:00:00,Tuesday,15,1.0,0.016667
3977333714,2016-05-04T06:00:00,Wednesday,6,1.0,0.016667
3977333714,2016-05-04T07:00:00,Wednesday,7,1.0,0.016667
3977333714,2016-05-04T16:00:00,Wednesday,16,1.0,0.016667
3977333714,2016-05-05T08:00:00,Thursday,8,1.0,0.016667
3977333714,2016-05-05T19:00:00,Thursday,19,1.0,0.016667
3977333714,2016-05-06T07:00:00,Friday,7,1.0,0.016667
3977333714,2016-05-07T04:00:00,Saturday,4,1.0,0.016667
3977333714,2016-05-07T06:00:00,Saturday,6,1.0,0.016667
3977333714,2016-05-07T09:00:00,Saturday,9,1.0,0.016667
3977333714,2016-05-08T00:00:00,Sunday,0,1.0,0.016667
3977333714,2016-05-08T07:00:00,Sunday,7,1.0,0.016667
3977333714,2016-05-08T09:00:00,Sunday,9,1.0,0.016667
3977333714,2016-05-10T04:00:00,Tuesday,4,1.0,0.016667
3977333714,2016-05-10T07:00:00,Tuesday,7,1.0,0.016667
4020332650,2016-04-12T04:00:00,Tuesday,4,1.0,0.016667
4020332650,2016-04-14T09:00:00,Thursday,9,1.0,0.016667
4020332650,2016-04-14T14:00:00,Thursday,14,1.0,0.016667
4020332650,2016-04-14T21:00:00,Thursday,21,1.0,0.016667
4020332650,2016-04-15T11:00:00,Friday,11,1.0,0.016667
4020332650,2016-04-16T08:00:00,Saturday,8,1.0,0.016667
4020332650,2016-05-04T05:00:00,Wednesday,5,1.0,0.016667
4020332650,2016-05-05T01:00:00,Thursday,1,1.0,0.016667
4020332650,2016-05-07T16:00:00,Saturday,16,1.0,0.016667
4020332650,2016-05-10T06:00:00,Tuesday,6,1.0,0.016667
4057192912,2016-04-12T00:00:00,Tuesday,0,1.0,0.016667
4057192912,2016-04-12T21:00:00,Tuesday,21,1.0,0.016667
4319703577,2016-04-13T15:00:00,Wednesday,15,1.0,0.016667
4319703577,2016-04-14T04:00:00,Thursday,4,1.0,0.016667
4319703577,2016-04-15T04:00:00,Friday,4,1.0,0.016667
4319703577,2016-04-15T05:00:00,Friday,5,1.0,0.016667
4319703577,2016-04-15T06:00:00,Friday,6,1.0,0.016667
4319703577,2016-04-15T17:00:00,Friday,17,1.0,0.016667
4319703577,2016-04-16T03:00:00,Saturday,3,1.0,0.016667
4319703577,2016-04-16T06:00:00,Saturday,6,1.0,0.016667
4319703577,2016-04-16T17:00:00,Saturday,17,1.0,0.016667
4319703577,2016-04-17T23:00:00,Sunday,23,1.0,0.016667
4319703577,2016-04-18T05:00:00,Monday,5,1.0,0.016667
4319703577,2016-04-18T18:00:00,Monday,18,1.0,0.016667
4319703577,2016-04-18T23:00:00,Monday,23,1.0,0.016667
4319703577,2016-04-20T02:00:00,Wednesday,2,1.0,0.016667
4319703577,2016-04-20T06:00:00,Wednesday,6,1.0,0.016667
4319703577,2016-04-21T17:00:00,Thursday,17,1.0,0.016667
4319703577,2016-04-21T21:00:00,Thursday,21,1.0,0.016667
4319703577,2016-04-21T23:00:00,Thursday,23,1.0,0.016667
4319703577,2016-04-22T00:00:00,Friday,0,1.0,0.016667
4319703577,2016-04-22T05:00:00,Friday,5,1.0,0.016667
4319703577,2016-04-22T07:00:00,Friday,7,1.0,0.016667
4319703577,2016-04-22T10:00:00,Friday,10,1.0,0.016667
4319703577,2016-04-23T00:00:00,Saturday,0,1.0,0.016667
4319703577,2016-04-23T04:00:00,Saturday,4,1.0,0.016667
4319703577,2016-04-23T05:00:00,Saturday,5,1.0,0.016667
4319703577,2016-04-23T06:00:00,Saturday,6,1.0,0.016667
4319703577,2016-04-23T10:00:00,Saturday,10,1.0,0.016667
4319703577,2016-04-23T11:00:00,Saturday,11,1.0,0.016667
4319703577,2016-04-24T06:00:00,Sunday,6,1.0,0.016667
4319703577,2016-04-24T23:00:00,Sunday,23,1.0,0.016667
4319703577,2016-04-25T02:00:00,Monday,2,1.0,0.016667
4319703577,2016-04-26T22:00:00,Tuesday,22,1.0,0.016667
4319703577,2016-04-27T02:00:00,Wednesday,2,1.0,0.016667
4319703577,2016-04-27T04:00:00,Wednesday,4,1.0,0.016667
4319703577,2016-04-27T05:00:00,Wednesday,5,1.0,0.016667
4319703577,2016-04-28T01:00:00,Thursday,1,1.0,0.016667
4319703577,2016-04-29T01:00:00,Friday,1,1.0,0.016667
4319703577,2016-04-29T03:00:00,Friday,3,1.0,0.016667
4319703577,2016-04-29T05:00:00,Friday,5,1.0,0.016667
4319703577,2016-04-29T07:00:00,Friday,7,1.0,0.016667
4319703577,2016-04-30T02:00:00,Saturday,2,1.0,0.016667
4319703577,2016-05-01T03:00:00,Sunday,3,1.0,0.016667
4319703577,2016-05-02T00:00:00,Monday,0,1.0,0.016667
4319703577,2016-05-02T05:00:00,Monday,5,1.0,0.016667
4319703577,2016-05-02T23:00:00,Monday,23,1.0,0.016667
4319703577,2016-05-03T01:00:00,Tuesday,1,1.0,0.016667
4319703577,2016-05-03T04:00:00,Tuesday,4,1.0,0.016667
4319703577,2016-05-03T06:00:00,Tuesday,6,1.0,0.016667
4319703577,2016-05-04T07:00:00,Wednesday,7,1.0,0.016667
4319703577,2016-05-04T22:00:00,Wednesday,22,1.0,0.016667
4319703577,2016-05-06T01:00:00,Friday,1,1.0,0.016667
4319703577,2016-05-06T02:00:00,Friday,2,1.0,0.016667
4319703577,2016-05-06T04:00:00,Friday,4,1.0,0.016667
4319703577,2016-05-07T01:00:00,Saturday,1,1.0,0.016667
4319703577,2016-05-07T03:00:00,Saturday,3,1.0,0.016667
4319703577,2016-05-07T05:00:00,Saturday,5,1.0,0.016667
4319703577,2016-05-07T06:00:00,Saturday,6,1.0,0.016667
4319703577,2016-05-08T05:00:00,Sunday,5,1.0,0.016667
4319703577,2016-05-08T09:00:00,Sunday,9,1.0,0.016667
4319703577,2016-05-09T06:00:00,Monday,6,1.0,0.016667
4319703577,2016-05-10T00:00:00,Tuesday,0,1.0,0.016667
4319703577,2016-05-10T03:00:00,Tuesday,3,1.0,0.016667
4319703577,2016-05-10T05:00:00,Tuesday,5,1.0,0.016667
4319703577,2016-05-10T06:00:00,Tuesday,6,1.0,0.016667
4319703577,2016-05-10T08:00:00,Tuesday,8,1.0,0.016667
4319703577,2016-05-11T01:00:00,Wednesday,1,1.0,0.016667
4319703577,2016-05-12T02:00:00,Thursday,2,1.0,0.016667
4319703577,2016-05-12T03:00:00,Thursday,3,1.0,0.016667
4388161847,2016-04-14T04:00:00,Thursday,4,1.0,0.016667
4388161847,2016-04-14T14:00:00,Thursday,14,1.0,0.016667
4388161847,2016-04-14T22:00:00,Thursday,22,1.0,0.016667
4388161847,2016-04-15T03:00:00,Friday,3,1.0,0.016667
4388161847,2016-04-16T04:00:00,Saturday,4,1.0,0.016667
4388161847,2016-04-16T22:00:00,Saturday,22,1.0,0.016667
4388161847,2016-04-17T02:00:00,Sunday,2,1.0,0.016667
4388161847,2016-04-17T05:00:00,Sunday,5,1.0,0.016667
4388161847,2016-04-17T14:00:00,Sunday,14,1.0,0.016667
4388161847,2016-04-19T01:00:00,Tuesday,1,1.0,0.016667
4388161847,2016-04-19T23:00:00,Tuesday,23,1.0,0.016667
4388161847,2016-04-21T01:00:00,Thursday,1,1.0,0.016667
4388161847,2016-04-22T13:00:00,Friday,13,1.0,0.016667
4388161847,2016-04-22T16:00:00,Friday,16,1.0,0.016667
4388161847,2016-04-22T23:00:00,Friday,23,1.0,0.016667
4388161847,2016-04-23T03:00:00,Saturday,3,1.0,0.016667
4388161847,2016-04-23T09:00:00,Saturday,9,1.0,0.016667
4388161847,2016-04-23T23:00:00,Saturday,23,1.0,0.016667
4388161847,2016-04-24T00:00:00,Sunday,0,1.0,0.016667
4388161847,2016-04-24T03:00:00,Sunday,3,1.0,0.016667
4388161847,2016-04-24T05:00:00,Sunday,5,1.0,0.016667
4388161847,2016-04-26T02:00:00,Tuesday,2,1.0,0.016667
4388161847,2016-04-26T03:00:00,Tuesday,3,1.0,0.016667
4388161847,2016-04-26T22:00:00,Tuesday,22,1.0,0.016667
4388161847,2016-04-27T00:00:00,Wednesday,0,1.0,0.016667
4388161847,2016-04-27T01:00:00,Wednesday,1,1.0,0.016667
4388161847,2016-04-27T03:00:00,Wednesday,3,1.0,0.016667
4388161847,2016-04-28T02:00:00,Thursday,2,1.0,0.016667
4388161847,2016-04-28T04:00:00,Thursday,4,1.0,0.016667
4388161847,2016-04-30T00:00:00,Saturday,0,1.0,0.016667
4388161847,2016-04-30T01:00:00,Saturday,1,1.0,0.016667
4388161847,2016-04-30T03:00:00,Saturday,3,1.0,0.016667
4388161847,2016-05-01T00:00:00,Sunday,0,1.0,0.016667
4388161847,2016-05-01T03:00:00,Sunday,3,1.0,0.016667
4388161847,2016-05-02T01:00:00,Monday,1,1.0,0.016667
4388161847,2016-05-03T23:00:00,Tuesday,23,1.0,0.016667
4388161847,2016-05-05T02:00:00,Thursday,2,1.0,0.016667
4388161847,2016-05-07T00:00:00,Saturday,0,1.0,0.016667
4388161847,2016-05-07T07:00:00,Saturday,7,1.0,0.016667
4388161847,2016-05-08T00:00:00,Sunday,0,1.0,0.016667
4388161847,2016-05-08T02:00:00,Sunday,2,1.0,0.016667
4388161847,2016-05-10T00:00:00,Tuesday,0,1.0,0.016667
4388161847,2016-05-10T02:00:00,Tuesday,2,1.0,0.016667
4388161847,2016-05-10T03:00:00,Tuesday,3,1.0,0.016667
4388161847,2016-05-11T04:00:00,Wednesday,4,1.0,0.016667
4445114986,2016-04-12T03:00:00,Tuesday,3,1.0,0.016667
4445114986,2016-04-12T10:00:00,Tuesday,10,1.0,0.016667
4445114986,2016-04-13T09:00:00,Wednesday,9,1.0,0.016667
4445114986,2016-04-14T05:00:00,Thursday,5,1.0,0.016667
4445114986,2016-04-15T02:00:00,Friday,2,1.0,0.016667
4445114986,2016-04-15T03:00:00,Friday,3,1.0,0.016667
4445114986,2016-04-16T02:00:00,Saturday,2,1.0,0.016667
4445114986,2016-04-16T03:00:00,Saturday,3,1.0,0.016667
4445114986,2016-04-19T02:00:00,Tuesday,2,1.0,0.016667
4445114986,2016-04-19T03:00:00,Tuesday,3,1.0,0.016667
4445114986,2016-04-19T06:00:00,Tuesday,6,1.0,0.016667
4445114986,2016-04-19T09:00:00,Tuesday,9,1.0,0.016667
4445114986,2016-04-20T08:00:00,Wednesday,8,1.0,0.016667
4445114986,2016-04-21T07:00:00,Thursday,7,1.0,0.016667
4445114986,2016-04-21T09:00:00,Thursday,9,1.0,0.016667
4445114986,2016-04-21T10:00:00,Thursday,10,1.0,0.016667
4445114986,2016-04-22T03:00:00,Friday,3,1.0,0.016667
4445114986,2016-04-22T09:00:00,Friday,9,1.0,0.016667
4445114986,2016-04-25T04:00:00,Monday,4,1.0,0.016667
4445114986,2016-04-25T08:00:00,Monday,8,1.0,0.016667
4445114986,2016-04-26T04:00:00,Tuesday,4,1.0,0.016667
4445114986,2016-04-26T05:00:00,Tuesday,5,1.0,0.016667
4445114986,2016-04-26T16:00:00,Tuesday,16,1.0,0.016667
4445114986,2016-04-26T21:00:00,Tuesday,21,1.0,0.016667
4445114986,2016-04-27T00:00:00,Wednesday,0,1.0,0.016667
4445114986,2016-04-27T05:00:00,Wednesday,5,1.0,0.016667
4445114986,2016-04-27T06:00:00,Wednesday,6,1.0,0.016667
4445114986,2016-04-27T10:00:00,Wednesday,10,1.0,0.016667
4445114986,2016-04-28T07:00:00,Thursday,7,1.0,0.016667
4445114986,2016-04-28T08:00:00,Thursday,8,1.0,0.016667
4445114986,2016-04-28T10:00:00,Thursday,10,1.0,0.016667
4445114986,2016-05-01T01:00:00,Sunday,1,1.0,0.016667
4445114986,2016-05-01T08:00:00,Sunday,8,1.0,0.016667
4445114986,2016-05-01T10:00:00,Sunday,10,1.0,0.016667
4445114986,2016-05-02T02:00:00,Monday,2,1.0,0.016667
4445114986,2016-05-02T10:00:00,Monday,10,1.0,0.016667
4445114986,2016-05-02T17:00:00,Monday,17,1.0,0.016667
4445114986,2016-05-03T07:00:00,Tuesday,7,1.0,0.016667
4445114986,2016-05-03T10:00:00,Tuesday,10,1.0,0.016667
4445114986,2016-05-04T10:00:00,Wednesday,10,1.0,0.016667
4445114986,2016-05-05T00:00:00,Thursday,0,1.0,0.016667
4445114986,2016-05-06T02:00:00,Friday,2,1.0,0.016667
4445114986,2016-05-06T04:00:00,Friday,4,1.0,0.016667
4445114986,2016-05-06T09:00:00,Friday,9,1.0,0.016667
4445114986,2016-05-06T10:00:00,Friday,10,1.0,0.016667
4445114986,2016-05-06T21:00:00,Friday,21,1.0,0.016667
4445114986,2016-05-07T07:00:00,Saturday,7,1.0,0.016667
4445114986,2016-05-09T00:00:00,Monday,0,1.0,0.016667
4445114986,2016-05-09T02:00:00,Monday,2,1.0,0.016667
4445114986,2016-05-09T03:00:00,Monday,3,1.0,0.016667
4445114986,2016-05-10T07:00:00,Tuesday,7,1.0,0.016667
4445114986,2016-05-10T09:00:00,Tuesday,9,1.0,0.016667
4445114986,2016-05-11T05:00:00,Wednesday,5,1.0,0.016667
4445114986,2016-05-12T01:00:00,Thursday,1,1.0,0.016667
4445114986,2016-05-12T03:00:00,Thursday,3,1.0,0.016667
4445114986,2016-05-12T07:00:00,Thursday,7,1.0,0.016667
4558609924,2016-04-12T15:00:00,Tuesday,15,1.0,0.016667
4558609924,2016-04-15T21:00:00,Friday,21,1.0,0.016667
4558609924,2016-04-16T02:00:00,Saturday,2,1.0,0.016667
4558609924,2016-04-17T23:00:00,Sunday,23,1.0,0.016667
4558609924,2016-04-19T12:00:00,Tuesday,12,1.0,0.016667
4558609924,2016-04-21T02:00:00,Thursday,2,1.0,0.016667
4558609924,2016-04-23T22:00:00,Saturday,22,1.0,0.016667
4558609924,2016-04-28T23:00:00,Thursday,23,1.0,0.016667
4558609924,2016-04-30T20:00:00,Saturday,20,1.0,0.016667
4558609924,2016-05-03T00:00:00,Tuesday,0,1.0,0.016667
4558609924,2016-05-03T02:00:00,Tuesday,2,1.0,0.016667
4558609924,2016-05-06T00:00:00,Friday,0,1.0,0.016667
4558609924,2016-05-06T23:00:00,Friday,23,1.0,0.016667
4558609924,2016-05-07T23:00:00,Saturday,23,1.0,0.016667
4702921684,2016-04-12T03:00:00,Tuesday,3,1.0,0.016667
4702921684,2016-04-12T15:00:00,Tuesday,15,1.0,0.016667
4702921684,2016-04-13T23:00:00,Wednesday,23,1.0,0.016667
4702921684,2016-04-14T05:00:00,Thursday,5,1.0,0.016667
4702921684,2016-04-17T07:00:00,Sunday,7,1.0,0.016667
4702921684,2016-04-19T05:00:00,Tuesday,5,1.0,0.016667
4702921684,2016-04-20T01:00:00,Wednesday,1,1.0,0.016667
4702921684,2016-04-20T05:00:00,Wednesday,5,1.0,0.016667
4702921684,2016-04-20T08:00:00,Wednesday,8,1.0,0.016667
4702921684,2016-04-21T04:00:00,Thursday,4,1.0,0.016667
4702921684,2016-04-24T03:00:00,Sunday,3,1.0,0.016667
4702921684,2016-04-24T16:00:00,Sunday,16,1.0,0.016667
4702921684,2016-04-28T05:00:00,Thursday,5,1.0,0.016667
4702921684,2016-05-04T16:00:00,Wednesday,16,1.0,0.016667
4702921684,2016-05-05T02:00:00,Thursday,2,1.0,0.016667
4702921684,2016-05-05T05:00:00,Thursday,5,1.0,0.016667
4702921684,2016-05-06T00:00:00,Friday,0,1.0,0.016667
4702921684,2016-05-06T03:00:00,Friday,3,1.0,0.016667
4702921684,2016-05-07T00:00:00,Saturday,0,1.0,0.016667
4702921684,2016-05-07T22:00:00,Saturday,22,1.0,0.016667
4702921684,2016-05-12T01:00:00,Thursday,1,1.0,0.016667
4702921684,2016-05-12T04:00:00,Thursday,4,1.0,0.016667
5553957443,2016-04-12T00:00:00,Tuesday,0,1.0,0.016667
5553957443,2016-04-14T00:00:00,Thursday,0,1.0,0.016667
5553957443,2016-04-14T01:00:00,Thursday,1,1.0,0.016667
5553957443,2016-04-14T04:00:00,Thursday,4,1.0,0.016667
5553957443,2016-04-15T00:00:00,Friday,0,1.0,0.016667
5553957443,2016-04-15T03:00:00,Friday,3,1.0,0.016667
5553957443,2016-04-15T05:00:00,Friday,5,1.0,0.016667
5553957443,2016-04-15T13:00:00,Friday,13,1.0,0.016667
5553957443,2016-04-15T23:00:00,Friday,23,1.0,0.016667
5553957443,2016-04-16T01:00:00,Saturday,1,1.0,0.016667
5553957443,2016-04-16T03:00:00,Saturday,3,1.0,0.016667
5553957443,2016-04-16T05:00:00,Saturday,5,1.0,0.016667
5553957443,2016-04-16T06:00:00,Saturday,6,1.0,0.016667
5553957443,2016-04-16T07:00:00,Saturday,7,1.0,0.016667
5553957443,2016-04-16T12:00:00,Saturday,12,1.0,0.016667
5553957443,2016-04-18T03:00:00,Monday,3,1.0,0.016667
5553957443,2016-04-18T04:00:00,Monday,4,1.0,0.016667
5553957443,2016-04-18T05:00:00,Monday,5,1.0,0.016667
5553957443,2016-04-18T08:00:00,Monday,8,1.0,0.016667
5553957443,2016-04-18T16:00:00,Monday,16,1.0,0.016667
5553957443,2016-04-18T22:00:00,Monday,22,1.0,0.016667
5553957443,2016-04-19T04:00:00,Tuesday,4,1.0,0.016667
5553957443,2016-04-19T10:00:00,Tuesday,10,1.0,0.016667
5553957443,2016-04-19T14:00:00,Tuesday,14,1.0,0.016667
5553957443,2016-04-20T01:00:00,Wednesday,1,1.0,0.016667
5553957443,2016-04-20T05:00:00,Wednesday,5,1.0,0.016667
5553957443,2016-04-20T18:00:00,Wednesday,18,1.0,0.016667
5553957443,2016-04-20T23:00:00,Wednesday,23,1.0,0.016667
5553957443,2016-04-21T20:00:00,Thursday,20,1.0,0.016667
5553957443,2016-04-22T02:00:00,Friday,2,1.0,0.016667
5553957443,2016-04-23T02:00:00,Saturday,2,1.0,0.016667
5553957443,2016-04-23T06:00:00,Saturday,6,1.0,0.016667
5553957443,2016-04-23T09:00:00,Saturday,9,1.0,0.016667
5553957443,2016-04-24T03:00:00,Sunday,3,1.0,0.016667
5553957443,2016-04-24T07:00:00,Sunday,7,1.0,0.016667
5553957443,2016-04-24T22:00:00,Sunday,22,1.0,0.016667
5553957443,2016-04-26T02:00:00,Tuesday,2,1.0,0.016667
5553957443,2016-04-26T03:00:00,Tuesday,3,1.0,0.016667
5553957443,2016-04-26T05:00:00,Tuesday,5,1.0,0.016667
5553957443,2016-04-27T02:00:00,Wednesday,2,1.0,0.016667
5553957443,2016-04-27T04:00:00,Wednesday,4,1.0,0.016667
5553957443,2016-04-27T05:00:00,Wednesday,5,1.0,0.016667
5553957443,2016-04-27T19:00:00,Wednesday,19,1.0,0.016667
5553957443,2016-04-28T15:00:00,Thursday,15,1.0,0.016667
5553957443,2016-04-28T23:00:00,Thursday,23,1.0,0.016667
5553957443,2016-04-29T02:00:00,Friday,2,1.0,0.016667
5553957443,2016-04-29T22:00:00,Friday,22,1.0,0.016667
5553957443,2016-04-30T05:00:00,Saturday,5,1.0,0.016667
5553957443,2016-04-30T10:00:00,Saturday,10,1.0,0.016667
5553957443,2016-04-30T16:00:00,Saturday,16,1.0,0.016667
5553957443,2016-05-01T06:00:00,Sunday,6,1.0,0.016667
5553957443,2016-05-02T02:00:00,Monday,2,1.0,0.016667
5553957443,2016-05-03T01:00:00,Tuesday,1,1.0,0.016667
5553957443,2016-05-03T02:00:00,Tuesday,2,1.0,0.016667
5553957443,2016-05-03T03:00:00,Tuesday,3,1.0,0.016667
5553957443,2016-05-03T13:00:00,Tuesday,13,1.0,0.016667
5553957443,2016-05-04T02:00:00,Wednesday,2,1.0,0.016667
5553957443,2016-05-04T11:00:00,Wednesday,11,1.0,0.016667
5553957443,2016-05-05T01:00:00,Thursday,1,1.0,0.016667
5553957443,2016-05-05T05:00:00,Thursday,5,1.0,0.016667
5553957443,2016-05-05T23:00:00,Thursday,23,1.0,0.016667
5553957443,2016-05-06T03:00:00,Friday,3,1.0,0.016667
5553957443,2016-05-06T05:00:00,Friday,5,1.0,0.016667
5553957443,2016-05-06T10:00:00,Friday,10,1.0,0.016667
5553957443,2016-05-07T01:00:00,Saturday,1,1.0,0.016667
5553957443,2016-05-08T05:00:00,Sunday,5,1.0,0.016667
5553957443,2016-05-08T06:00:00,Sunday,6,1.0,0.016667
5553957443,2016-05-08T11:00:00,Sunday,11,1.0,0.016667
5553957443,2016-05-08T22:00:00,Sunday,22,1.0,0.016667
5553957443,2016-05-09T01:00:00,Monday,1,1.0,0.016667
5553957443,2016-05-09T03:00:00,Monday,3,1.0,0.016667
5553957443,2016-05-09T09:00:00,Monday,9,1.0,0.016667
5553957443,2016-05-09T14:00:00,Monday,14,1.0,0.016667
5553957443,2016-05-10T10:00:00,Tuesday,10,1.0,0.016667
5553957443,2016-05-11T02:00:00,Wednesday,2,1.0,0.016667
5553957443,2016-05-11T06:00:00,Wednesday,6,1.0,0.016667
5553957443,2016-05-11T17:00:00,Wednesday,17,1.0,0.016667
5553957443,2016-05-11T23:00:00,Wednesday,23,1.0,0.016667
5553957443,2016-05-12T00:00:00,Thursday,0,1.0,0.016667
5553957443,2016-05-12T01:00:00,Thursday,1,1.0,0.016667
5577150313,2016-04-12T14:00:00,Tuesday,14,1.0,0.016667
5577150313,2016-04-13T02:00:00,Wednesday,2,1.0,0.016667
5577150313,2016-04-13T03:00:00,Wednesday,3,1.0,0.016667
5577150313,2016-04-14T04:00:00,Thursday,4,1.0,0.016667
5577150313,2016-04-14T22:00:00,Thursday,22,1.0,0.016667
5577150313,2016-04-15T02:00:00,Friday,2,1.0,0.016667
5577150313,2016-04-15T03:00:00,Friday,3,1.0,0.016667
5577150313,2016-04-15T04:00:00,Friday,4,1.0,0.016667
5577150313,2016-04-15T21:00:00,Friday,21,1.0,0.016667
5577150313,2016-04-16T01:00:00,Saturday,1,1.0,0.016667
5577150313,2016-04-16T03:00:00,Saturday,3,1.0,0.016667
5577150313,2016-04-16T09:00:00,Saturday,9,1.0,0.016667
5577150313,2016-04-16T22:00:00,Saturday,22,1.0,0.016667
5577150313,2016-04-17T00:00:00,Sunday,0,1.0,0.016667
5577150313,2016-04-17T04:00:00,Sunday,4,1.0,0.016667
5577150313,2016-04-17T05:00:00,Sunday,5,1.0,0.016667
5577150313,2016-04-17T17:00:00,Sunday,17,1.0,0.016667
5577150313,2016-04-17T22:00:00,Sunday,22,1.0,0.016667
5577150313,2016-04-18T05:00:00,Monday,5,1.0,0.016667
5577150313,2016-04-18T13:00:00,Monday,13,1.0,0.016667
5577150313,2016-04-19T23:00:00,Tuesday,23,1.0,0.016667
5577150313,2016-04-20T02:00:00,Wednesday,2,1.0,0.016667
5577150313,2016-04-20T03:00:00,Wednesday,3,1.0,0.016667
5577150313,2016-04-20T04:00:00,Wednesday,4,1.0,0.016667
5577150313,2016-04-20T15:00:00,Wednesday,15,1.0,0.016667
5577150313,2016-04-21T02:00:00,Thursday,2,1.0,0.016667
5577150313,2016-04-21T03:00:00,Thursday,3,1.0,0.016667
5577150313,2016-04-21T05:00:00,Thursday,5,1.0,0.016667
5577150313,2016-04-21T21:00:00,Thursday,21,1.0,0.016667
5577150313,2016-04-22T00:00:00,Friday,0,1.0,0.016667
5577150313,2016-04-22T15:00:00,Friday,15,1.0,0.016667
5577150313,2016-04-22T21:00:00,Friday,21,1.0,0.016667
5577150313,2016-04-23T00:00:00,Saturday,0,1.0,0.016667
5577150313,2016-04-23T02:00:00,Saturday,2,1.0,0.016667
5577150313,2016-04-23T21:00:00,Saturday,21,1.0,0.016667
5577150313,2016-04-23T22:00:00,Saturday,22,1.0,0.016667
5577150313,2016-04-23T23:00:00,Saturday,23,1.0,0.016667
5577150313,2016-04-24T06:00:00,Sunday,6,1.0,0.016667
5577150313,2016-04-25T00:00:00,Monday,0,1.0,0.016667
5577150313,2016-04-25T03:00:00,Monday,3,1.0,0.016667
5577150313,2016-04-25T04:00:00,Monday,4,1.0,0.016667
5577150313,2016-04-26T00:00:00,Tuesday,0,1.0,0.016667
5577150313,2016-04-26T23:00:00,Tuesday,23,1.0,0.016667
5577150313,2016-04-27T01:00:00,Wednesday,1,1.0,0.016667
5577150313,2016-04-27T23:00:00,Wednesday,23,1.0,0.016667
5577150313,2016-04-28T00:00:00,Thursday,0,1.0,0.016667
5577150313,2016-04-28T02:00:00,Thursday,2,1.0,0.016667
5577150313,2016-04-30T05:00:00,Saturday,5,1.0,0.016667
5577150313,2016-05-01T01:00:00,Sunday,1,1.0,0.016667
5577150313,2016-05-01T23:00:00,Sunday,23,1.0,0.016667
5577150313,2016-05-02T05:00:00,Monday,5,1.0,0.016667
5577150313,2016-05-03T12:00:00,Tuesday,12,1.0,0.016667
5577150313,2016-05-03T13:00:00,Tuesday,13,1.0,0.016667
5577150313,2016-05-03T15:00:00,Tuesday,15,1.0,0.016667
5577150313,2016-05-03T19:00:00,Tuesday,19,1.0,0.016667
5577150313,2016-05-04T12:00:00,Wednesday,12,1.0,0.016667
5577150313,2016-05-04T20:00:00,Wednesday,20,1.0,0.016667
5577150313,2016-05-05T13:00:00,Thursday,13,1.0,0.016667
5577150313,2016-05-06T09:00:00,Friday,9,1.0,0.016667
5577150313,2016-05-10T00:00:00,Tuesday,0,1.0,0.016667
