Id,ActivityHour,weekday,hour,Calories
4445114986,2016-04-13T00:00:00,Wednesday,0,69.0
4445114986,2016-04-13T01:00:00,Wednesday,1,69.0
4445114986,2016-04-13T02:00:00,Wednesday,2,69.0
4445114986,2016-04-13T03:00:00,Wednesday,3,69.0
4445114986,2016-04-13T06:00:00,Wednesday,6,69.0
4445114986,2016-04-14T03:00:00,Thursday,3,69.0
4445114986,2016-04-14T04:00:00,Thursday,4,69.0
4445114986,2016-04-14T06:00:00,Thursday,6,69.0
4445114986,2016-04-14T07:00:00,Thursday,7,69.0
4445114986,2016-04-14T08:00:00,Thursday,8,69.0
4445114986,2016-04-14T10:00:00,Thursday,10,69.0
4445114986,2016-04-15T04:00:00,Friday,4,69.0
4445114986,2016-04-15T05:00:00,Friday,5,69.0
4445114986,2016-04-16T00:00:00,Saturday,0,69.0
4445114986,2016-04-16T01:00:00,Saturday,1,69.0
4445114986,2016-04-16T05:00:00,Saturday,5,69.0
4445114986,2016-04-16T06:00:00,Saturday,6,69.0
4445114986,2016-04-16T07:00:00,Saturday,7,69.0
4445114986,2016-04-16T09:00:00,Saturday,9,69.0
4445114986,2016-04-17T03:00:00,Sunday,3,69.0
4445114986,2016-04-17T04:00:00,Sunday,4,69.0
4445114986,2016-04-17T05:00:00,Sunday,5,69.0
4445114986,2016-04-17T06:00:00,Sunday,6,69.0
4445114986,2016-04-17T07:00:00,Sunday,7,69.0
4445114986,2016-04-17T08:00:00,Sunday,8,69.0
4445114986,2016-04-17T09:00:00,Sunday,9,69.0
4445114986,2016-04-17T10:00:00,Sunday,10,69.0
4445114986,2016-04-17T11:00:00,Sunday,11,69.0
4445114986,2016-04-17T12:00:00,Sunday,12,69.0
4445114986,2016-04-17T13:00:00,Sunday,13,69.0
4445114986,2016-04-17T14:00:00,Sunday,14,69.0
4445114986,2016-04-17T23:00:00,Sunday,23,69.0
4445114986,2016-04-18T00:00:00,Monday,0,69.0
4445114986,2016-04-18T01:00:00,Monday,1,69.0
4445114986,2016-04-18T02:00:00,Monday,2,69.0
4445114986,2016-04-18T03:00:00,Monday,3,69.0
4445114986,2016-04-18T04:00:00,Monday,4,69.0
4445114986,2016-04-18T05:00:00,Monday,5,69.0
4445114986,2016-04-18T06:00:00,Monday,6,69.0
4445114986,2016-04-18T07:00:00,Monday,7,69.0
4445114986,2016-04-18T08:00:00,Monday,8,69.0
4445114986,2016-04-18T09:00:00,Monday,9,69.0
4445114986,2016-04-18T10:00:00,Monday,10,69.0
4445114986,2016-04-18T11:00:00,Monday,11,69.0
4445114986,2016-04-19T04:00:00,Tuesday,4,69.0
4445114986,2016-04-19T05:00:00,Tuesday,5,69.0
4445114986,2016-04-19T23:00:00,Tuesday,23,69.0
4445114986,2016-04-20T00:00:00,Wednesday,0,69.0
4445114986,2016-04-20T01:00:00,Wednesday,1,69.0
4445114986,2016-04-20T03:00:00,Wednesday,3,69.0
4445114986,2016-04-20T04:00:00,Wednesday,4,69.0
4445114986,2016-04-20T05:00:00,Wednesday,5,69.0
4445114986,2016-04-20T06:00:00,Wednesday,6,69.0
4445114986,2016-04-20T07:00:00,Wednesday,7,69.0
4445114986,2016-04-20T09:00:00,Wednesday,9,69.0
4445114986,2016-04-20T10:00:00,Wednesday,10,69.0
4445114986,2016-04-20T23:00:00,Wednesday,23,69.0
4445114986,2016-04-21T00:00:00,Thursday,0,69.0
4445114986,2016-04-21T01:00:00,Thursday,1,69.0
4445114986,2016-04-21T03:00:00,Thursday,3,69.0
4445114986,2016-04-21T04:00:00,Thursday,4,69.0
4445114986,2016-04-21T05:00:00,Thursday,5,69.0
4445114986,2016-04-22T04:00:00,Friday,4,69.0
4445114986,2016-04-22T07:00:00,Friday,7,69.0
4445114986,2016-04-23T00:00:00,Saturday,0,69.0
4445114986,2016-04-23T01:00:00,Saturday,1,69.0
4445114986,2016-04-23T02:00:00,Saturday,2,69.0
4445114986,2016-04-23T03:00:00,Saturday,3,69.0
4445114986,2016-04-23T04:00:00,Saturday,4,69.0
4445114986,2016-04-23T05:00:00,Saturday,5,69.0
4445114986,2016-04-23T06:00:00,Saturday,6,69.0
4445114986,2016-04-23T07:00:00,Saturday,7,69.0
4445114986,2016-04-23T08:00:00,Saturday,8,69.0
4445114986,2016-04-23T09:00:00,Saturday,9,69.0
4445114986,2016-04-23T10:00:00,Saturday,10,69.0
4445114986,2016-04-23T11:00:00,Saturday,11,69.0
4445114986,2016-04-24T03:00:00,Sunday,3,69.0
4445114986,2016-04-24T04:00:00,Sunday,4,69.0
4445114986,2016-04-24T05:00:00,Sunday,5,69.0
4445114986,2016-04-24T06:00:00,Sunday,6,69.0
4445114986,2016-04-24T07:00:00,Sunday,7,69.0
4445114986,2016-04-24T08:00:00,Sunday,8,69.0
4445114986,2016-04-24T22:00:00,Sunday,22,69.0
4445114986,2016-04-25T02:00:00,Monday,2,69.0
4445114986,2016-04-25T03:00:00,Monday,3,69.0
4445114986,2016-04-25T06:00:00,Monday,6,69.0
4445114986,2016-04-25T09:00:00,Monday,9,69.0
4445114986,2016-04-25T10:00:00,Monday,10,69.0
4445114986,2016-04-25T11:00:00,Monday,11,69.0
4445114986,2016-04-25T12:00:00,Monday,12,69.0
4445114986,2016-04-25T13:00:00,Monday,13,69.0
4445114986,2016-04-26T02:00:00,Tuesday,2,69.0
4445114986,2016-04-26T03:00:00,Tuesday,3,69.0
4445114986,2016-04-26T06:00:00,Tuesday,6,69.0
4445114986,2016-04-26T09:00:00,Tuesday,9,69.0
4445114986,2016-04-27T04:00:00,Wednesday,4,69.0
4445114986,2016-04-27T07:00:00,Wednesday,7,69.0
4445114986,2016-04-27T08:00:00,Wednesday,8,69.0
4445114986,2016-04-28T05:00:00,Thursday,5,69.0
4445114986,2016-04-28T06:00:00,Thursday,6,69.0
4445114986,2016-04-28T09:00:00,Thursday,9,69.0
4445114986,2016-04-29T00:00:00,Friday,0,69.0
4445114986,2016-04-29T02:00:00,Friday,2,69.0
4445114986,2016-04-29T03:00:00,Friday,3,69.0
4445114986,2016-04-29T05:00:00,Friday,5,69.0
4445114986,2016-04-29T06:00:00,Friday,6,69.0
4445114986,2016-04-29T09:00:00,Friday,9,69.0
4445114986,2016-04-29T10:00:00,Friday,10,69.0
4445114986,2016-04-29T11:00:00,Friday,11,69.0
4445114986,2016-04-29T12:00:00,Friday,12,69.0
4445114986,2016-04-30T02:00:00,Saturday,2,69.0
4445114986,2016-04-30T03:00:00,Saturday,3,69.0
4445114986,2016-04-30T04:00:00,Saturday,4,69.0
4445114986,2016-04-30T06:00:00,Saturday,6,69.0
4445114986,2016-04-30T07:00:00,Saturday,7,69.0
4445114986,2016-05-01T02:00:00,Sunday,2,69.0
4445114986,2016-05-01T03:00:00,Sunday,3,69.0
4445114986,2016-05-01T04:00:00,Sunday,4,69.0
4445114986,2016-05-01T05:00:00,Sunday,5,69.0
4445114986,2016-05-01T06:00:00,Sunday,6,69.0
4445114986,2016-05-02T00:00:00,Monday,0,69.0
4445114986,2016-05-02T05:00:00,Monday,5,69.0
4445114986,2016-05-02T06:00:00,Monday,6,69.0
4445114986,2016-05-02T07:00:00,Monday,7,69.0
4445114986,2016-05-02T09:00:00,Monday,9,69.0
4445114986,2016-05-03T00:00:00,Tuesday,0,69.0
4445114986,2016-05-03T03:00:00,Tuesday,3,69.0
4445114986,2016-05-03T04:00:00,Tuesday,4,69.0
4445114986,2016-05-03T05:00:00,Tuesday,5,69.0
4445114986,2016-05-03T06:00:00,Tuesday,6,69.0
4445114986,2016-05-04T03:00:00,Wednesday,3,69.0
4445114986,2016-05-04T04:00:00,Wednesday,4,69.0
4445114986,2016-05-04T09:00:00,Wednesday,9,69.0
4445114986,2016-05-05T02:00:00,Thursday,2,69.0
4445114986,2016-05-05T03:00:00,Thursday,3,69.0
4445114986,2016-05-05T04:00:00,Thursday,4,69.0
4445114986,2016-05-05T06:00:00,Thursday,6,69.0
4445114986,2016-05-05T09:00:00,Thursday,9,69.0
4445114986,2016-05-06T05:00:00,Friday,5,69.0
4445114986,2016-05-06T06:00:00,Friday,6,69.0
4445114986,2016-05-07T03:00:00,Saturday,3,69.0
4445114986,2016-05-07T04:00:00,Saturday,4,69.0
4445114986,2016-05-07T05:00:00,Saturday,5,69.0
4445114986,2016-05-07T11:00:00,Saturday,11,69.0
4445114986,2016-05-07T12:00:00,Saturday,12,69.0
4445114986,2016-05-07T13:00:00,Saturday,13,69.0
4445114986,2016-05-07T15:00:00,Saturday,15,69.0
4445114986,2016-05-07T16:00:00,Saturday,16,69.0
4445114986,2016-05-07T23:00:00,Saturday,23,69.0
4445114986,2016-05-08T00:00:00,Sunday,0,69.0
4445114986,2016-05-08T01:00:00,Sunday,1,69.0
4445114986,2016-05-08T02:00:00,Sunday,2,69.0
4445114986,2016-05-08T03:00:00,Sunday,3,69.0
4445114986,2016-05-08T04:00:00,Sunday,4,69.0
4445114986,2016-05-08T05:00:00,Sunday,5,69.0
4445114986,2016-05-08T06:00:00,Sunday,6,69.0
4445114986,2016-05-08T07:00:00,Sunday,7,69.0
4445114986,2016-05-08T08:00:00,Sunday,8,69.0
4445114986,2016-05-09T04:00:00,Monday,4,69.0
4445114986,2016-05-09T05:00:00,Monday,5,69.0
4445114986,2016-05-09T08:00:00,Monday,8,69.0
4445114986,2016-05-10T03:00:00,Tuesday,3,69.0
4445114986,2016-05-10T04:00:00,Tuesday,4,69.0
4445114986,2016-05-10T06:00:00,Tuesday,6,69.0
4445114986,2016-05-11T02:00:00,Wednesday,2,69.0
4445114986,2016-05-11T03:00:00,Wednesday,3,69.0
4445114986,2016-05-11T06:00:00,Wednesday,6,69.0
4445114986,2016-05-11T07:00:00,Wednesday,7,69.0
4445114986,2016-05-11T09:00:00,Wednesday,9,69.0
4445114986,2016-05-11T11:00:00,Wednesday,11,69.0
4445114986,2016-05-12T00:00:00,Thursday,0,69.0
4445114986,2016-05-12T02:00:00,Thursday,2,69.0
4445114986,2016-05-12T05:00:00,Thursday,5,69.0
4445114986,2016-05-12T06:00:00,Thursday,6,69.0
4445114986,2016-05-12T08:00:00,Thursday,8,69.0
4445114986,2016-04-12T04:00:00,Tuesday,4,73.0
4445114986,2016-04-14T09:00:00,Thursday,9,73.0
4445114986,2016-04-15T01:00:00,Friday,1,73.0
4445114986,2016-04-21T08:00:00,Thursday,8,73.0
4445114986,2016-04-26T16:00:00,Tuesday,16,73.0
4445114986,2016-04-26T21:00:00,Tuesday,21,73.0
4445114986,2016-04-27T03:00:00,Wednesday,3,73.0
4445114986,2016-04-27T10:00:00,Wednesday,10,73.0
4445114986,2016-04-28T03:00:00,Thursday,3,73.0
4445114986,2016-04-28T04:00:00,Thursday,4,73.0
4445114986,2016-04-29T08:00:00,Friday,8,73.0
4445114986,2016-04-30T05:00:00,Saturday,5,73.0
4445114986,2016-05-01T01:00:00,Sunday,1,73.0
4445114986,2016-05-01T09:00:00,Sunday,9,73.0
4445114986,2016-05-02T04:00:00,Monday,4,73.0
4445114986,2016-05-04T05:00:00,Wednesday,5,73.0
4445114986,2016-05-05T05:00:00,Thursday,5,73.0
4445114986,2016-05-07T14:00:00,Saturday,14,73.0
4445114986,2016-05-11T04:00:00,Wednesday,4,73.0
4445114986,2016-04-15T07:00:00,Friday,7,77.0
4445114986,2016-04-21T06:00:00,Thursday,6,77.0
4445114986,2016-04-29T04:00:00,Friday,4,77.0
4445114986,2016-05-04T07:00:00,Wednesday,7,77.0
4445114986,2016-05-06T03:00:00,Friday,3,77.0
4445114986,2016-04-12T07:00:00,Tuesday,7,81.0
4445114986,2016-04-17T02:00:00,Sunday,2,81.0
4445114986,2016-05-02T11:00:00,Monday,11,81.0
4445114986,2016-05-05T01:00:00,Thursday,1,81.0
4445114986,2016-05-10T10:00:00,Tuesday,10,81.0
4445114986,2016-04-12T01:00:00,Tuesday,1,85.0
4445114986,2016-04-12T14:00:00,Tuesday,14,85.0
4445114986,2016-04-12T21:00:00,Tuesday,21,85.0
4445114986,2016-04-19T01:00:00,Tuesday,1,85.0
4445114986,2016-04-20T18:00:00,Wednesday,18,85.0
4445114986,2016-04-21T19:00:00,Thursday,19,85.0
4445114986,2016-05-06T15:00:00,Friday,15,85.0
4445114986,2016-05-07T22:00:00,Saturday,22,85.0
4445114986,2016-05-09T12:00:00,Monday,12,85.0
4445114986,2016-05-10T00:00:00,Tuesday,0,85.0
4445114986,2016-04-12T18:00:00,Tuesday,18,89.0
4445114986,2016-05-01T18:00:00,Sunday,18,89.0
4445114986,2016-05-03T23:00:00,Tuesday,23,89.0
4445114986,2016-05-04T13:00:00,Wednesday,13,89.0
4445114986,2016-04-12T12:00:00,Tuesday,12,93.0
4445114986,2016-04-17T16:00:00,Sunday,16,93.0
4445114986,2016-04-17T19:00:00,Sunday,19,93.0
4445114986,2016-04-21T22:00:00,Thursday,22,93.0
4445114986,2016-04-25T21:00:00,Monday,21,93.0
4445114986,2016-04-26T15:00:00,Tuesday,15,93.0
4445114986,2016-04-30T21:00:00,Saturday,21,93.0
4445114986,2016-05-01T23:00:00,Sunday,23,93.0
4445114986,2016-05-04T20:00:00,Wednesday,20,93.0
4445114986,2016-05-09T17:00:00,Monday,17,93.0
4445114986,2016-05-10T11:00:00,Tuesday,11,93.0
4445114986,2016-04-12T11:00:00,Tuesday,11,97.0
4445114986,2016-04-13T14:00:00,Wednesday,14,97.0
4445114986,2016-04-16T14:00:00,Saturday,14,97.0
4445114986,2016-04-24T00:00:00,Sunday,0,97.0
4445114986,2016-04-28T01:00:00,Thursday,1,97.0
4445114986,2016-05-10T15:00:00,Tuesday,15,97.0
4445114986,2016-04-14T18:00:00,Thursday,18,101.0
4445114986,2016-04-14T23:00:00,Thursday,23,101.0
4445114986,2016-04-18T16:00:00,Monday,16,101.0
4445114986,2016-04-20T13:00:00,Wednesday,13,101.0
4445114986,2016-04-21T17:00:00,Thursday,17,101.0
4445114986,2016-04-24T01:00:00,Sunday,1,101.0
4445114986,2016-05-01T21:00:00,Sunday,21,101.0
4445114986,2016-05-02T23:00:00,Monday,23,101.0
4445114986,2016-05-10T12:00:00,Tuesday,12,101.0
4445114986,2016-05-10T14:00:00,Tuesday,14,101.0
4445114986,2016-04-24T10:00:00,Sunday,10,105.0
4445114986,2016-05-11T17:00:00,Wednesday,17,105.0
4445114986,2016-04-23T14:00:00,Saturday,14,109.0
4445114986,2016-04-24T18:00:00,Sunday,18,109.0
4445114986,2016-04-25T19:00:00,Monday,19,109.0
4445114986,2016-04-27T12:00:00,Wednesday,12,109.0
4445114986,2016-05-02T19:00:00,Monday,19,109.0
4445114986,2016-05-08T11:00:00,Sunday,11,109.0
4445114986,2016-04-14T20:00:00,Thursday,20,113.0
4445114986,2016-04-18T17:00:00,Monday,17,113.0
4445114986,2016-04-22T22:00:00,Friday,22,113.0
4445114986,2016-04-28T15:00:00,Thursday,15,113.0
4445114986,2016-05-02T12:00:00,Monday,12,113.0
4445114986,2016-05-06T13:00:00,Friday,13,113.0
4445114986,2016-04-15T23:00:00,Friday,23,117.0
4445114986,2016-04-22T11:00:00,Friday,11,117.0
4445114986,2016-04-22T23:00:00,Friday,23,117.0
4445114986,2016-04-29T16:00:00,Friday,16,117.0
4445114986,2016-04-18T22:00:00,Monday,22,121.0
4445114986,2016-04-23T18:00:00,Saturday,18,121.0
4445114986,2016-04-24T19:00:00,Sunday,19,121.0
4445114986,2016-05-01T22:00:00,Sunday,22,121.0
4445114986,2016-05-09T13:00:00,Monday,13,121.0
4445114986,2016-05-09T19:00:00,Monday,19,121.0
4445114986,2016-05-10T13:00:00,Tuesday,13,121.0
4445114986,2016-04-21T14:00:00,Thursday,14,125.0
4445114986,2016-04-12T13:00:00,Tuesday,13,130.0
4445114986,2016-04-14T17:00:00,Thursday,17,130.0
4445114986,2016-04-30T08:00:00,Saturday,8,130.0
4445114986,2016-04-15T14:00:00,Friday,14,138.0
4445114986,2016-04-29T18:00:00,Friday,18,138.0
4445114986,2016-04-20T16:00:00,Wednesday,16,146.0
4445114986,2016-04-23T13:00:00,Saturday,13,162.0
4445114986,2016-05-11T13:00:00,Wednesday,13,356.0
4445114986,2016-04-28T16:00:00,Thursday,16,131.0
4445114986,2016-05-03T16:00:00,Tuesday,16,131.0
4445114986,2016-04-17T21:00:00,Sunday,21,139.0
4445114986,2016-04-24T09:00:00,Sunday,9,139.0
4445114986,2016-05-08T17:00:00,Sunday,17,139.0
4445114986,2016-04-21T13:00:00,Thursday,13,147.0
4445114986,2016-05-03T18:00:00,Tuesday,18,342.0
4445114986,2016-04-12T00:00:00,Tuesday,0,70.0
4445114986,2016-04-12T09:00:00,Tuesday,9,70.0
4445114986,2016-04-12T22:00:00,Tuesday,22,70.0
4445114986,2016-04-13T05:00:00,Wednesday,5,70.0
4445114986,2016-04-13T10:00:00,Wednesday,10,70.0
4445114986,2016-04-15T06:00:00,Friday,6,70.0
4445114986,2016-04-16T04:00:00,Saturday,4,70.0
4445114986,2016-04-16T08:00:00,Saturday,8,70.0
4445114986,2016-04-17T01:00:00,Sunday,1,70.0
4445114986,2016-04-19T07:00:00,Tuesday,7,70.0
4445114986,2016-04-19T10:00:00,Tuesday,10,70.0
4445114986,2016-04-22T05:00:00,Friday,5,70.0
4445114986,2016-04-22T08:00:00,Friday,8,70.0
4445114986,2016-04-26T00:00:00,Tuesday,0,70.0
4445114986,2016-04-26T08:00:00,Tuesday,8,70.0
4445114986,2016-04-27T09:00:00,Wednesday,9,70.0
4445114986,2016-04-28T00:00:00,Thursday,0,70.0
4445114986,2016-05-02T03:00:00,Monday,3,70.0
4445114986,2016-05-03T02:00:00,Tuesday,2,70.0
4445114986,2016-05-04T08:00:00,Wednesday,8,70.0
4445114986,2016-05-05T10:00:00,Thursday,10,70.0
4445114986,2016-05-05T11:00:00,Thursday,11,70.0
4445114986,2016-05-07T08:00:00,Saturday,8,70.0
4445114986,2016-05-11T08:00:00,Wednesday,8,70.0
4445114986,2016-05-12T09:00:00,Thursday,9,70.0
4445114986,2016-04-12T23:00:00,Tuesday,23,74.0
4445114986,2016-04-26T07:00:00,Tuesday,7,74.0
4445114986,2016-04-28T02:00:00,Thursday,2,74.0
4445114986,2016-05-01T08:00:00,Sunday,8,74.0
4445114986,2016-05-06T00:00:00,Friday,0,74.0
4445114986,2016-05-07T06:00:00,Saturday,6,74.0
4445114986,2016-04-13T21:00:00,Wednesday,21,78.0
4445114986,2016-04-14T01:00:00,Thursday,1,78.0
4445114986,2016-04-14T11:00:00,Thursday,11,78.0
4445114986,2016-04-19T19:00:00,Tuesday,19,78.0
4445114986,2016-04-22T10:00:00,Friday,10,78.0
4445114986,2016-04-24T23:00:00,Sunday,23,78.0
4445114986,2016-05-03T01:00:00,Tuesday,1,78.0
4445114986,2016-05-03T11:00:00,Tuesday,11,78.0
4445114986,2016-05-04T01:00:00,Wednesday,1,78.0
4445114986,2016-05-04T06:00:00,Wednesday,6,78.0
4445114986,2016-05-10T01:00:00,Tuesday,1,78.0
4445114986,2016-04-12T08:00:00,Tuesday,8,82.0
4445114986,2016-04-19T14:00:00,Tuesday,14,82.0
4445114986,2016-04-19T18:00:00,Tuesday,18,82.0
4445114986,2016-04-19T22:00:00,Tuesday,22,82.0
4445114986,2016-04-20T02:00:00,Wednesday,2,82.0
4445114986,2016-04-20T15:00:00,Wednesday,15,82.0
4445114986,2016-04-22T06:00:00,Friday,6,82.0
4445114986,2016-04-23T15:00:00,Saturday,15,82.0
4445114986,2016-04-24T02:00:00,Sunday,2,82.0
4445114986,2016-04-25T01:00:00,Monday,1,82.0
4445114986,2016-04-25T05:00:00,Monday,5,82.0
4445114986,2016-04-27T22:00:00,Wednesday,22,82.0
4445114986,2016-05-04T00:00:00,Wednesday,0,82.0
4445114986,2016-05-06T11:00:00,Friday,11,82.0
4445114986,2016-05-11T01:00:00,Wednesday,1,82.0
4445114986,2016-04-14T02:00:00,Thursday,2,86.0
4445114986,2016-04-20T21:00:00,Wednesday,21,86.0
4445114986,2016-04-25T00:00:00,Monday,0,86.0
4445114986,2016-04-30T11:00:00,Saturday,11,86.0
4445114986,2016-04-19T15:00:00,Tuesday,15,90.0
4445114986,2016-04-20T11:00:00,Wednesday,11,90.0
4445114986,2016-04-22T01:00:00,Friday,1,90.0
4445114986,2016-04-23T12:00:00,Saturday,12,90.0
4445114986,2016-04-26T14:00:00,Tuesday,14,90.0
4445114986,2016-04-27T14:00:00,Wednesday,14,90.0
4445114986,2016-05-04T21:00:00,Wednesday,21,90.0
4445114986,2016-05-05T18:00:00,Thursday,18,90.0
4445114986,2016-05-10T21:00:00,Tuesday,21,90.0
4445114986,2016-04-19T21:00:00,Tuesday,21,94.0
4445114986,2016-04-22T14:00:00,Friday,14,94.0
4445114986,2016-05-06T22:00:00,Friday,22,94.0
4445114986,2016-05-07T00:00:00,Saturday,0,94.0
4445114986,2016-05-08T09:00:00,Sunday,9,94.0
4445114986,2016-05-09T18:00:00,Monday,18,94.0
4445114986,2016-05-10T23:00:00,Tuesday,23,94.0
4445114986,2016-05-12T10:00:00,Thursday,10,94.0
4445114986,2016-04-14T13:00:00,Thursday,13,98.0
4445114986,2016-04-17T18:00:00,Sunday,18,98.0
4445114986,2016-04-20T22:00:00,Wednesday,22,98.0
4445114986,2016-04-29T13:00:00,Friday,13,98.0
4445114986,2016-04-30T23:00:00,Saturday,23,98.0
4445114986,2016-05-01T20:00:00,Sunday,20,98.0
4445114986,2016-05-03T20:00:00,Tuesday,20,98.0
4445114986,2016-05-07T09:00:00,Saturday,9,98.0
4445114986,2016-05-08T10:00:00,Sunday,10,98.0
4445114986,2016-04-14T21:00:00,Thursday,21,102.0
4445114986,2016-04-15T18:00:00,Friday,18,102.0
4445114986,2016-04-21T20:00:00,Thursday,20,102.0
4445114986,2016-04-26T13:00:00,Tuesday,13,102.0
4445114986,2016-05-02T13:00:00,Monday,13,102.0
4445114986,2016-05-04T12:00:00,Wednesday,12,102.0
4445114986,2016-05-05T21:00:00,Thursday,21,102.0
4445114986,2016-04-23T20:00:00,Saturday,20,106.0
4445114986,2016-04-24T20:00:00,Sunday,20,106.0
4445114986,2016-04-25T15:00:00,Monday,15,106.0
4445114986,2016-04-27T16:00:00,Wednesday,16,106.0
4445114986,2016-05-03T12:00:00,Tuesday,12,106.0
4445114986,2016-05-09T10:00:00,Monday,10,106.0
4445114986,2016-05-10T17:00:00,Tuesday,17,106.0
4445114986,2016-05-11T10:00:00,Wednesday,10,106.0
4445114986,2016-04-15T08:00:00,Friday,8,110.0
4445114986,2016-04-16T19:00:00,Saturday,19,110.0
4445114986,2016-04-20T14:00:00,Wednesday,14,110.0
4445114986,2016-04-25T16:00:00,Monday,16,110.0
4445114986,2016-05-03T19:00:00,Tuesday,19,110.0
4445114986,2016-05-04T23:00:00,Wednesday,23,110.0
4445114986,2016-05-07T18:00:00,Saturday,18,110.0
4445114986,2016-04-12T19:00:00,Tuesday,19,114.0
4445114986,2016-04-15T11:00:00,Friday,11,114.0
4445114986,2016-04-16T21:00:00,Saturday,21,114.0
4445114986,2016-04-18T21:00:00,Monday,21,114.0
4445114986,2016-04-28T23:00:00,Thursday,23,114.0
4445114986,2016-05-03T21:00:00,Tuesday,21,114.0
4445114986,2016-05-04T18:00:00,Wednesday,18,114.0
4445114986,2016-04-13T18:00:00,Wednesday,18,118.0
4445114986,2016-04-22T13:00:00,Friday,13,118.0
4445114986,2016-04-22T17:00:00,Friday,17,118.0
4445114986,2016-04-23T21:00:00,Saturday,21,118.0
4445114986,2016-04-28T14:00:00,Thursday,14,118.0
4445114986,2016-04-29T20:00:00,Friday,20,118.0
4445114986,2016-05-05T17:00:00,Thursday,17,118.0
4445114986,2016-05-10T19:00:00,Tuesday,19,118.0
4445114986,2016-04-13T23:00:00,Wednesday,23,122.0
4445114986,2016-05-08T12:00:00,Sunday,12,122.0
4445114986,2016-05-11T19:00:00,Wednesday,19,122.0
4445114986,2016-04-15T13:00:00,Friday,13,126.0
4445114986,2016-04-22T20:00:00,Friday,20,126.0
4445114986,2016-04-23T22:00:00,Saturday,22,126.0
4445114986,2016-04-27T23:00:00,Wednesday,23,126.0
4445114986,2016-05-11T20:00:00,Wednesday,20,126.0
4445114986,2016-05-02T21:00:00,Monday,21,132.0
4445114986,2016-05-03T13:00:00,Tuesday,13,132.0
4445114986,2016-04-21T15:00:00,Thursday,15,140.0
4445114986,2016-05-03T15:00:00,Tuesday,15,140.0
4445114986,2016-05-09T11:00:00,Monday,11,148.0
4445114986,2016-04-15T16:00:00,Friday,16,156.0
4445114986,2016-04-22T12:00:00,Friday,12,156.0
4445114986,2016-05-02T18:00:00,Monday,18,329.0
4445114986,2016-04-22T18:00:00,Friday,18,133.0
4445114986,2016-04-30T15:00:00,Saturday,15,141.0
4445114986,2016-05-05T16:00:00,Thursday,16,141.0
4445114986,2016-05-08T13:00:00,Sunday,13,149.0
4445114986,2016-05-08T19:00:00,Sunday,19,149.0
4445114986,2016-05-01T13:00:00,Sunday,13,157.0
4445114986,2016-04-22T19:00:00,Friday,19,173.0
4445114986,2016-04-18T18:00:00,Monday,18,298.0
4445114986,2016-05-07T10:00:00,Saturday,10,299.0
4445114986,2016-04-26T19:00:00,Tuesday,19,315.0
4445114986,2016-04-12T10:00:00,Tuesday,10,71.0
4445114986,2016-04-13T08:00:00,Wednesday,8,71.0
4445114986,2016-04-14T05:00:00,Thursday,5,71.0
4445114986,2016-04-15T02:00:00,Friday,2,71.0
4445114986,2016-04-15T03:00:00,Friday,3,71.0
4445114986,2016-04-16T02:00:00,Saturday,2,71.0
4445114986,2016-04-16T03:00:00,Saturday,3,71.0
4445114986,2016-04-16T15:00:00,Saturday,15,71.0
4445114986,2016-04-19T02:00:00,Tuesday,2,71.0
4445114986,2016-04-19T03:00:00,Tuesday,3,71.0
4445114986,2016-04-19T09:00:00,Tuesday,9,71.0
4445114986,2016-04-20T08:00:00,Wednesday,8,71.0
4445114986,2016-04-21T07:00:00,Thursday,7,71.0
4445114986,2016-04-21T09:00:00,Thursday,9,71.0
4445114986,2016-04-21T10:00:00,Thursday,10,71.0
4445114986,2016-04-22T03:00:00,Friday,3,71.0
4445114986,2016-04-22T09:00:00,Friday,9,71.0
4445114986,2016-04-25T04:00:00,Monday,4,71.0
4445114986,2016-04-25T08:00:00,Monday,8,71.0
4445114986,2016-04-26T04:00:00,Tuesday,4,71.0
4445114986,2016-04-26T05:00:00,Tuesday,5,71.0
4445114986,2016-04-27T05:00:00,Wednesday,5,71.0
4445114986,2016-04-27T06:00:00,Wednesday,6,71.0
4445114986,2016-04-28T07:00:00,Thursday,7,71.0
4445114986,2016-04-28T08:00:00,Thursday,8,71.0
4445114986,2016-04-28T10:00:00,Thursday,10,71.0
4445114986,2016-05-01T10:00:00,Sunday,10,71.0
4445114986,2016-05-02T02:00:00,Monday,2,71.0
4445114986,2016-05-02T10:00:00,Monday,10,71.0
4445114986,2016-05-03T07:00:00,Tuesday,7,71.0
4445114986,2016-05-03T10:00:00,Tuesday,10,71.0
4445114986,2016-05-04T10:00:00,Wednesday,10,71.0
4445114986,2016-05-05T00:00:00,Thursday,0,71.0
4445114986,2016-05-05T20:00:00,Thursday,20,71.0
4445114986,2016-05-06T02:00:00,Friday,2,71.0
4445114986,2016-05-07T07:00:00,Saturday,7,71.0
4445114986,2016-05-09T00:00:00,Monday,0,71.0
4445114986,2016-05-09T02:00:00,Monday,2,71.0
4445114986,2016-05-09T03:00:00,Monday,3,71.0
4445114986,2016-05-10T07:00:00,Tuesday,7,71.0
4445114986,2016-05-10T09:00:00,Tuesday,9,71.0
4445114986,2016-05-11T05:00:00,Wednesday,5,71.0
4445114986,2016-05-12T03:00:00,Thursday,3,71.0
4445114986,2016-05-12T07:00:00,Thursday,7,71.0
