Id,ActivityHour,weekday,hour,TotalSteps
8378563200,2016-05-04T01:00:00,Wednesday,1,51
8378563200,2016-05-07T10:00:00,Saturday,10,51
8378563200,2016-04-25T19:00:00,Monday,19,307
8378563200,2016-04-30T13:00:00,Saturday,13,307
8378563200,2016-04-25T15:00:00,Monday,15,1075
8378563200,2016-05-04T04:00:00,Wednesday,4,52
8378563200,2016-05-04T09:00:00,Wednesday,9,820
8378563200,2016-04-17T19:00:00,Sunday,19,53
8378563200,2016-04-23T05:00:00,Saturday,5,53
8378563200,2016-05-10T18:00:00,Tuesday,18,53
8378563200,2016-04-15T13:00:00,Friday,13,309
8378563200,2016-04-15T04:00:00,Friday,4,54
8378563200,2016-04-16T23:00:00,Saturday,23,54
8378563200,2016-04-28T04:00:00,Thursday,4,54
8378563200,2016-05-09T00:00:00,Monday,0,54
8378563200,2016-05-10T17:00:00,Tuesday,17,310
8378563200,2016-05-10T19:00:00,Tuesday,19,310
8378563200,2016-04-30T22:00:00,Saturday,22,55
8378563200,2016-05-09T01:00:00,Monday,1,55
8378563200,2016-04-15T09:00:00,Friday,9,1847
8378563200,2016-04-24T01:00:00,Sunday,1,56
8378563200,2016-04-14T00:00:00,Thursday,0,57
8378563200,2016-04-27T23:00:00,Wednesday,23,57
8378563200,2016-05-11T04:00:00,Wednesday,4,313
8378563200,2016-05-01T09:00:00,Sunday,9,58
8378563200,2016-05-10T07:00:00,Tuesday,7,570
8378563200,2016-04-15T11:00:00,Friday,11,2618
8378563200,2016-04-30T11:00:00,Saturday,11,59
8378563200,2016-04-12T09:00:00,Tuesday,9,61
8378563200,2016-04-17T23:00:00,Sunday,23,61
8378563200,2016-04-27T01:00:00,Wednesday,1,61
8378563200,2016-05-07T05:00:00,Saturday,5,61
8378563200,2016-05-07T09:00:00,Saturday,9,61
8378563200,2016-04-18T07:00:00,Monday,7,317
8378563200,2016-05-03T14:00:00,Tuesday,14,318
8378563200,2016-04-24T14:00:00,Sunday,14,63
8378563200,2016-04-15T06:00:00,Friday,6,319
8378563200,2016-04-19T09:00:00,Tuesday,9,319
8378563200,2016-05-11T15:00:00,Wednesday,15,319
8378563200,2016-04-14T08:00:00,Thursday,8,2367
8378563200,2016-05-06T23:00:00,Friday,23,64
8378563200,2016-04-22T15:00:00,Friday,15,320
8378563200,2016-04-18T22:00:00,Monday,22,65
8378563200,2016-04-21T01:00:00,Thursday,1,65
8378563200,2016-04-30T01:00:00,Saturday,1,65
8378563200,2016-05-06T10:00:00,Friday,10,577
8378563200,2016-04-17T13:00:00,Sunday,13,66
8378563200,2016-05-05T00:00:00,Thursday,0,66
8378563200,2016-04-12T06:00:00,Tuesday,6,322
8378563200,2016-05-03T09:00:00,Tuesday,9,578
8378563200,2016-05-03T19:00:00,Tuesday,19,323
8378563200,2016-04-19T02:00:00,Tuesday,2,68
8378563200,2016-04-19T10:00:00,Tuesday,10,324
8378563200,2016-04-27T19:00:00,Wednesday,19,324
8378563200,2016-04-27T15:00:00,Wednesday,15,69
8378563200,2016-05-02T16:00:00,Monday,16,581
8378563200,2016-05-01T05:00:00,Sunday,5,70
8378563200,2016-05-01T19:00:00,Sunday,19,70
8378563200,2016-04-18T15:00:00,Monday,15,1094
8378563200,2016-04-25T23:00:00,Monday,23,71
8378563200,2016-05-11T19:00:00,Wednesday,19,71
8378563200,2016-04-19T14:00:00,Tuesday,14,327
8378563200,2016-04-22T13:00:00,Friday,13,327
8378563200,2016-05-10T09:00:00,Tuesday,9,327
8378563200,2016-04-15T19:00:00,Friday,19,72
8378563200,2016-04-24T11:00:00,Sunday,11,328
8378563200,2016-04-13T13:00:00,Wednesday,13,584
8378563200,2016-04-26T08:00:00,Tuesday,8,4168
8378563200,2016-04-30T05:00:00,Saturday,5,73
8378563200,2016-05-02T13:00:00,Monday,13,329
8378563200,2016-05-09T11:00:00,Monday,11,585
8378563200,2016-04-16T07:00:00,Saturday,7,74
8378563200,2016-04-27T22:00:00,Wednesday,22,74
8378563200,2016-04-30T08:00:00,Saturday,8,74
8378563200,2016-05-08T07:00:00,Sunday,7,74
8378563200,2016-04-18T10:00:00,Monday,10,330
8378563200,2016-04-24T12:00:00,Sunday,12,330
8378563200,2016-04-16T03:00:00,Saturday,3,75
8378563200,2016-04-22T00:00:00,Friday,0,75
8378563200,2016-04-14T14:00:00,Thursday,14,589
8378563200,2016-05-02T17:00:00,Monday,17,589
8378563200,2016-05-04T07:00:00,Wednesday,7,589
8378563200,2016-04-19T20:00:00,Tuesday,20,845
8378563200,2016-04-26T16:00:00,Tuesday,16,78
8378563200,2016-04-27T12:00:00,Wednesday,12,590
8378563200,2016-05-09T13:00:00,Monday,13,590
8378563200,2016-04-23T19:00:00,Saturday,19,79
8378563200,2016-05-04T22:00:00,Wednesday,22,79
8378563200,2016-04-13T15:00:00,Wednesday,15,591
8378563200,2016-04-18T13:00:00,Monday,13,336
8378563200,2016-05-05T14:00:00,Thursday,14,336
8378563200,2016-04-13T10:00:00,Wednesday,10,592
8378563200,2016-05-06T12:00:00,Friday,12,81
8378563200,2016-05-06T20:00:00,Friday,20,81
8378563200,2016-04-22T14:00:00,Friday,14,337
8378563200,2016-04-19T08:00:00,Tuesday,8,3665
8378563200,2016-04-23T20:00:00,Saturday,20,83
8378563200,2016-04-26T23:00:00,Tuesday,23,84
8378563200,2016-04-28T13:00:00,Thursday,13,340
8378563200,2016-05-11T10:00:00,Wednesday,10,1108
8378563200,2016-04-17T06:00:00,Sunday,6,85
8378563200,2016-04-22T04:00:00,Friday,4,341
8378563200,2016-04-25T10:00:00,Monday,10,597
8378563200,2016-04-20T19:00:00,Wednesday,19,86
8378563200,2016-04-30T17:00:00,Saturday,17,86
8378563200,2016-05-02T11:00:00,Monday,11,86
8378563200,2016-04-22T10:00:00,Friday,10,599
8378563200,2016-04-26T09:00:00,Tuesday,9,855
8378563200,2016-04-23T07:00:00,Saturday,7,88
8378563200,2016-04-30T09:00:00,Saturday,9,88
8378563200,2016-05-09T22:00:00,Monday,22,88
8378563200,2016-05-11T23:00:00,Wednesday,23,88
8378563200,2016-05-07T13:00:00,Saturday,13,1112
8378563200,2016-04-21T08:00:00,Thursday,8,2392
8378563200,2016-04-13T02:00:00,Wednesday,2,89
8378563200,2016-05-02T12:00:00,Monday,12,601
8378563200,2016-04-15T22:00:00,Friday,22,857
8378563200,2016-04-26T14:00:00,Tuesday,14,857
8378563200,2016-04-12T18:00:00,Tuesday,18,90
8378563200,2016-05-04T12:00:00,Wednesday,12,346
8378563200,2016-04-29T13:00:00,Friday,13,602
8378563200,2016-05-01T21:00:00,Sunday,21,91
8378563200,2016-04-14T11:00:00,Thursday,11,347
8378563200,2016-05-07T11:00:00,Saturday,11,92
8378563200,2016-04-27T18:00:00,Wednesday,18,604
8378563200,2016-04-17T17:00:00,Sunday,17,94
8378563200,2016-04-28T19:00:00,Thursday,19,95
8378563200,2016-04-14T16:00:00,Thursday,16,96
8378563200,2016-04-27T17:00:00,Wednesday,17,864
8378563200,2016-05-06T19:00:00,Friday,19,97
8378563200,2016-04-25T09:00:00,Monday,9,353
8378563200,2016-04-25T08:00:00,Monday,8,1377
8378563200,2016-05-06T18:00:00,Friday,18,99
8378563200,2016-04-23T12:00:00,Saturday,12,355
8378563200,2016-05-09T15:00:00,Monday,15,355
8378563200,2016-05-05T19:00:00,Thursday,19,100
8378563200,2016-04-26T19:00:00,Tuesday,19,356
8378563200,2016-04-29T20:00:00,Friday,20,101
8378563200,2016-04-22T19:00:00,Friday,19,102
8378563200,2016-04-30T16:00:00,Saturday,16,102
8378563200,2016-05-11T12:00:00,Wednesday,12,870
8378563200,2016-04-16T09:00:00,Saturday,9,104
8378563200,2016-04-17T07:00:00,Sunday,7,104
8378563200,2016-05-10T04:00:00,Tuesday,4,361
8378563200,2016-04-16T11:00:00,Saturday,11,106
8378563200,2016-04-17T16:00:00,Sunday,16,106
8378563200,2016-04-23T16:00:00,Saturday,16,362
8378563200,2016-05-01T12:00:00,Sunday,12,362
8378563200,2016-04-12T14:00:00,Tuesday,14,618
8378563200,2016-04-25T16:00:00,Monday,16,107
8378563200,2016-05-08T14:00:00,Sunday,14,107
8378563200,2016-05-05T09:00:00,Thursday,9,363
8378563200,2016-04-14T15:00:00,Thursday,15,875
8378563200,2016-04-30T10:00:00,Saturday,10,364
8378563200,2016-04-16T13:00:00,Saturday,13,620
8378563200,2016-05-08T19:00:00,Sunday,19,110
8378563200,2016-05-08T11:00:00,Sunday,11,111
8378563200,2016-04-20T16:00:00,Wednesday,16,367
8378563200,2016-04-20T18:00:00,Wednesday,18,367
8378563200,2016-04-24T15:00:00,Sunday,15,623
8378563200,2016-05-06T09:00:00,Friday,9,368
8378563200,2016-04-13T14:00:00,Wednesday,14,114
8378563200,2016-04-20T08:00:00,Wednesday,8,1138
8378563200,2016-04-26T15:00:00,Tuesday,15,1138
8378563200,2016-04-13T17:00:00,Wednesday,17,115
8378563200,2016-05-03T13:00:00,Tuesday,13,115
8378563200,2016-05-10T13:00:00,Tuesday,13,115
8378563200,2016-05-02T07:00:00,Monday,7,371
8378563200,2016-05-03T12:00:00,Tuesday,12,371
8378563200,2016-04-30T23:00:00,Saturday,23,116
8378563200,2016-04-21T19:00:00,Thursday,19,372
8378563200,2016-05-02T15:00:00,Monday,15,372
8378563200,2016-04-18T14:00:00,Monday,14,628
8378563200,2016-05-04T11:00:00,Wednesday,11,628
8378563200,2016-05-11T08:00:00,Wednesday,8,1396
8378563200,2016-04-22T09:00:00,Friday,9,1652
8378563200,2016-04-28T08:00:00,Thursday,8,117
8378563200,2016-04-20T11:00:00,Wednesday,11,1141
8378563200,2016-05-05T08:00:00,Thursday,8,1398
8378563200,2016-04-23T11:00:00,Saturday,11,120
8378563200,2016-04-14T17:00:00,Thursday,17,121
8378563200,2016-05-07T18:00:00,Saturday,18,121
8378563200,2016-04-16T16:00:00,Saturday,16,122
8378563200,2016-05-07T07:00:00,Saturday,7,122
8378563200,2016-04-28T20:00:00,Thursday,20,379
8378563200,2016-04-28T09:00:00,Thursday,9,380
8378563200,2016-04-14T19:00:00,Thursday,19,125
8378563200,2016-05-05T06:00:00,Thursday,6,126
8378563200,2016-05-10T10:00:00,Tuesday,10,383
8378563200,2016-04-22T11:00:00,Friday,11,896
8378563200,2016-04-13T08:00:00,Wednesday,8,3712
8378563200,2016-04-14T18:00:00,Thursday,18,129
8378563200,2016-04-23T14:00:00,Saturday,14,2945
8378563200,2016-05-04T21:00:00,Wednesday,21,130
8378563200,2016-05-12T11:00:00,Thursday,11,386
8378563200,2016-04-21T18:00:00,Thursday,18,131
8378563200,2016-04-30T19:00:00,Saturday,19,131
8378563200,2016-04-13T07:00:00,Wednesday,7,387
8378563200,2016-05-12T10:00:00,Thursday,10,643
8378563200,2016-04-22T06:00:00,Friday,6,132
8378563200,2016-04-14T12:00:00,Thursday,12,4741
8378563200,2016-04-20T15:00:00,Wednesday,15,1159
8378563200,2016-05-11T21:00:00,Wednesday,21,136
8378563200,2016-05-04T08:00:00,Wednesday,8,1417
8378563200,2016-04-22T12:00:00,Friday,12,1162
8378563200,2016-05-08T16:00:00,Sunday,16,139
8378563200,2016-04-27T20:00:00,Wednesday,20,907
8378563200,2016-04-22T17:00:00,Friday,17,140
8378563200,2016-04-24T08:00:00,Sunday,8,140
8378563200,2016-04-21T13:00:00,Thursday,13,652
8378563200,2016-05-10T16:00:00,Tuesday,16,909
8378563200,2016-05-03T08:00:00,Tuesday,8,1421
8378563200,2016-04-25T17:00:00,Monday,17,142
8378563200,2016-04-29T14:00:00,Friday,14,142
8378563200,2016-04-30T14:00:00,Saturday,14,142
8378563200,2016-04-20T10:00:00,Wednesday,10,654
8378563200,2016-04-15T12:00:00,Friday,12,655
8378563200,2016-04-26T18:00:00,Tuesday,18,144
8378563200,2016-04-17T10:00:00,Sunday,10,146
8378563200,2016-05-11T07:00:00,Wednesday,7,402
8378563200,2016-04-22T08:00:00,Friday,8,4242
8378563200,2016-05-01T18:00:00,Sunday,18,147
8378563200,2016-04-12T19:00:00,Tuesday,19,659
8378563200,2016-05-12T08:00:00,Thursday,8,1173
8378563200,2016-04-30T18:00:00,Saturday,18,150
8378563200,2016-05-02T06:00:00,Monday,6,150
8378563200,2016-05-06T08:00:00,Friday,8,1430
8378563200,2016-04-13T19:00:00,Wednesday,19,151
8378563200,2016-05-10T06:00:00,Tuesday,6,151
8378563200,2016-05-04T10:00:00,Wednesday,10,407
8378563200,2016-04-15T18:00:00,Friday,18,919
8378563200,2016-05-03T10:00:00,Tuesday,10,408
8378563200,2016-05-09T12:00:00,Monday,12,408
8378563200,2016-05-02T19:00:00,Monday,19,153
8378563200,2016-05-06T14:00:00,Friday,14,409
8378563200,2016-04-27T14:00:00,Wednesday,14,154
8378563200,2016-04-13T11:00:00,Wednesday,11,1178
8378563200,2016-04-28T18:00:00,Thursday,18,155
8378563200,2016-04-15T15:00:00,Friday,15,923
8378563200,2016-05-04T14:00:00,Wednesday,14,412
8378563200,2016-05-09T10:00:00,Monday,10,1180
8378563200,2016-05-08T10:00:00,Sunday,10,157
8378563200,2016-04-20T14:00:00,Wednesday,14,413
8378563200,2016-05-09T20:00:00,Monday,20,413
8378563200,2016-04-15T14:00:00,Friday,14,669
8378563200,2016-05-11T17:00:00,Wednesday,17,926
8378563200,2016-04-13T09:00:00,Wednesday,9,416
8378563200,2016-04-27T09:00:00,Wednesday,9,416
8378563200,2016-05-05T10:00:00,Thursday,10,416
8378563200,2016-04-22T20:00:00,Friday,20,161
8378563200,2016-04-27T10:00:00,Wednesday,10,673
8378563200,2016-05-11T16:00:00,Wednesday,16,162
8378563200,2016-04-20T20:00:00,Wednesday,20,419
8378563200,2016-04-14T06:00:00,Thursday,6,164
8378563200,2016-05-05T15:00:00,Thursday,15,420
8378563200,2016-05-01T08:00:00,Sunday,8,165
8378563200,2016-05-01T14:00:00,Sunday,14,166
8378563200,2016-04-14T10:00:00,Thursday,10,422
8378563200,2016-05-10T14:00:00,Tuesday,14,424
8378563200,2016-04-23T18:00:00,Saturday,18,169
8378563200,2016-04-29T19:00:00,Friday,19,169
8378563200,2016-04-15T16:00:00,Friday,16,170
8378563200,2016-04-29T16:00:00,Friday,16,682
8378563200,2016-05-07T21:00:00,Saturday,21,171
8378563200,2016-04-17T12:00:00,Sunday,12,172
8378563200,2016-04-18T20:00:00,Monday,20,428
8378563200,2016-05-01T16:00:00,Sunday,16,3244
8378563200,2016-04-16T19:00:00,Saturday,19,173
8378563200,2016-05-03T06:00:00,Tuesday,6,173
8378563200,2016-05-09T19:00:00,Monday,19,173
8378563200,2016-04-19T13:00:00,Tuesday,13,430
8378563200,2016-04-13T06:00:00,Wednesday,6,175
8378563200,2016-05-02T14:00:00,Monday,14,431
8378563200,2016-05-06T11:00:00,Friday,11,431
8378563200,2016-05-09T07:00:00,Monday,7,431
8378563200,2016-05-10T08:00:00,Tuesday,8,1199
8378563200,2016-05-10T20:00:00,Tuesday,20,176
8378563200,2016-04-21T07:00:00,Thursday,7,432
8378563200,2016-04-13T12:00:00,Wednesday,12,2736
8378563200,2016-05-02T18:00:00,Monday,18,177
8378563200,2016-05-09T14:00:00,Monday,14,177
8378563200,2016-04-25T13:00:00,Monday,13,433
8378563200,2016-05-09T17:00:00,Monday,17,689
8378563200,2016-04-21T17:00:00,Thursday,17,178
8378563200,2016-04-21T15:00:00,Thursday,15,1202
8378563200,2016-04-21T09:00:00,Thursday,9,2226
8378563200,2016-04-28T06:00:00,Thursday,6,179
8378563200,2016-05-01T15:00:00,Sunday,15,180
8378563200,2016-05-03T18:00:00,Tuesday,18,436
8378563200,2016-05-12T13:00:00,Thursday,13,436
8378563200,2016-04-17T20:00:00,Sunday,20,181
8378563200,2016-04-24T13:00:00,Sunday,13,438
8378563200,2016-05-11T14:00:00,Wednesday,14,439
8378563200,2016-04-27T07:00:00,Wednesday,7,440
8378563200,2016-05-11T09:00:00,Wednesday,9,440
8378563200,2016-04-15T08:00:00,Friday,8,3512
8378563200,2016-04-26T12:00:00,Tuesday,12,3512
8378563200,2016-05-05T23:00:00,Thursday,23,185
8378563200,2016-04-29T18:00:00,Friday,18,441
8378563200,2016-04-22T16:00:00,Friday,16,953
8378563200,2016-05-02T08:00:00,Monday,8,1209
8378563200,2016-04-14T20:00:00,Thursday,20,186
8378563200,2016-04-19T07:00:00,Tuesday,7,442
8378563200,2016-04-18T06:00:00,Monday,6,187
8378563200,2016-04-21T11:00:00,Thursday,11,1212
8378563200,2016-04-18T17:00:00,Monday,17,189
8378563200,2016-05-10T21:00:00,Tuesday,21,445
8378563200,2016-04-15T10:00:00,Friday,10,702
8378563200,2016-04-25T11:00:00,Monday,11,2494
8378563200,2016-04-17T11:00:00,Sunday,11,191
8378563200,2016-05-04T19:00:00,Wednesday,19,191
8378563200,2016-05-01T11:00:00,Sunday,11,447
8378563200,2016-04-12T17:00:00,Tuesday,17,192
8378563200,2016-05-09T09:00:00,Monday,9,448
8378563200,2016-04-25T14:00:00,Monday,14,450
8378563200,2016-04-24T20:00:00,Sunday,20,195
8378563200,2016-04-26T17:00:00,Tuesday,17,195
8378563200,2016-04-21T14:00:00,Thursday,14,452
8378563200,2016-04-19T06:00:00,Tuesday,6,197
8378563200,2016-04-21T06:00:00,Thursday,6,197
8378563200,2016-04-24T17:00:00,Sunday,17,197
8378563200,2016-05-01T13:00:00,Sunday,13,197
8378563200,2016-05-03T21:00:00,Tuesday,21,197
8378563200,2016-04-18T08:00:00,Monday,8,3525
8378563200,2016-05-02T10:00:00,Monday,10,454
8378563200,2016-04-12T12:00:00,Tuesday,12,199
8378563200,2016-04-18T16:00:00,Monday,16,199
8378563200,2016-04-19T21:00:00,Tuesday,21,199
8378563200,2016-05-04T13:00:00,Wednesday,13,200
8378563200,2016-05-04T17:00:00,Wednesday,17,200
8378563200,2016-04-13T16:00:00,Wednesday,16,712
8378563200,2016-04-29T17:00:00,Friday,17,202
8378563200,2016-04-24T21:00:00,Sunday,21,203
8378563200,2016-04-26T20:00:00,Tuesday,20,203
8378563200,2016-04-25T07:00:00,Monday,7,459
8378563200,2016-05-08T13:00:00,Sunday,13,204
8378563200,2016-05-08T20:00:00,Sunday,20,204
8378563200,2016-05-09T21:00:00,Monday,21,205
8378563200,2016-05-05T12:00:00,Thursday,12,461
8378563200,2016-05-07T12:00:00,Saturday,12,461
8378563200,2016-04-29T11:00:00,Friday,11,462
8378563200,2016-04-20T12:00:00,Wednesday,12,1742
8378563200,2016-04-20T17:00:00,Wednesday,17,207
8378563200,2016-05-11T18:00:00,Wednesday,18,207
8378563200,2016-05-05T20:00:00,Thursday,20,975
8378563200,2016-05-07T08:00:00,Saturday,8,208
8378563200,2016-04-22T21:00:00,Friday,21,209
8378563200,2016-05-07T19:00:00,Saturday,19,211
8378563200,2016-05-05T13:00:00,Thursday,13,467
8378563200,2016-05-11T06:00:00,Wednesday,6,212
8378563200,2016-04-14T13:00:00,Thursday,13,470
8378563200,2016-05-03T22:00:00,Tuesday,22,215
8378563200,2016-05-08T17:00:00,Sunday,17,215
8378563200,2016-05-05T16:00:00,Thursday,16,731
8378563200,2016-04-12T13:00:00,Tuesday,13,987
8378563200,2016-04-21T16:00:00,Thursday,16,220
8378563200,2016-05-09T18:00:00,Monday,18,222
8378563200,2016-04-26T13:00:00,Tuesday,13,478
8378563200,2016-05-07T22:00:00,Saturday,22,223
8378563200,2016-04-12T07:00:00,Tuesday,7,735
8378563200,2016-05-07T15:00:00,Saturday,15,480
8378563200,2016-04-27T11:00:00,Wednesday,11,225
8378563200,2016-04-24T10:00:00,Sunday,10,481
8378563200,2016-04-15T07:00:00,Friday,7,482
8378563200,2016-05-03T15:00:00,Tuesday,15,482
8378563200,2016-04-20T04:00:00,Wednesday,4,227
8378563200,2016-05-01T20:00:00,Sunday,20,227
8378563200,2016-04-25T12:00:00,Monday,12,3811
8378563200,2016-04-23T15:00:00,Saturday,15,230
8378563200,2016-04-19T04:00:00,Tuesday,4,231
8378563200,2016-05-01T07:00:00,Sunday,7,231
8378563200,2016-05-11T13:00:00,Wednesday,13,488
8378563200,2016-04-13T20:00:00,Wednesday,20,233
8378563200,2016-05-02T20:00:00,Monday,20,233
8378563200,2016-05-06T15:00:00,Friday,15,489
8378563200,2016-04-12T16:00:00,Tuesday,16,745
8378563200,2016-04-12T08:00:00,Tuesday,8,1513
8378563200,2016-04-25T18:00:00,Monday,18,235
8378563200,2016-05-03T07:00:00,Tuesday,7,491
8378563200,2016-04-28T15:00:00,Thursday,15,236
8378563200,2016-05-04T06:00:00,Wednesday,6,236
8378563200,2016-05-12T06:00:00,Thursday,6,236
8378563200,2016-05-05T07:00:00,Thursday,7,492
8378563200,2016-05-06T07:00:00,Friday,7,492
8378563200,2016-05-04T20:00:00,Wednesday,20,237
8378563200,2016-05-07T14:00:00,Saturday,14,749
8378563200,2016-04-26T07:00:00,Tuesday,7,494
8378563200,2016-04-29T09:00:00,Friday,9,494
8378563200,2016-04-25T06:00:00,Monday,6,240
8378563200,2016-05-08T12:00:00,Sunday,12,496
8378563200,2016-04-16T20:00:00,Saturday,20,242
8378563200,2016-04-26T06:00:00,Tuesday,6,242
8378563200,2016-04-22T07:00:00,Friday,7,498
8378563200,2016-05-12T07:00:00,Thursday,7,498
8378563200,2016-04-16T18:00:00,Saturday,18,243
8378563200,2016-04-25T04:00:00,Monday,4,243
8378563200,2016-04-28T10:00:00,Thursday,10,755
8378563200,2016-04-27T16:00:00,Wednesday,16,244
8378563200,2016-05-03T11:00:00,Tuesday,11,244
8378563200,2016-05-09T06:00:00,Monday,6,244
8378563200,2016-05-10T15:00:00,Tuesday,15,244
8378563200,2016-04-14T07:00:00,Thursday,7,500
8378563200,2016-05-06T17:00:00,Friday,17,245
8378563200,2016-04-17T08:00:00,Sunday,8,246
8378563200,2016-04-21T04:00:00,Thursday,4,247
8378563200,2016-05-08T09:00:00,Sunday,9,247
8378563200,2016-04-30T21:00:00,Saturday,21,248
8378563200,2016-05-05T17:00:00,Thursday,17,248
8378563200,2016-05-05T21:00:00,Thursday,21,504
8378563200,2016-04-16T15:00:00,Saturday,15,5112
8378563200,2016-04-19T11:00:00,Tuesday,11,250
8378563200,2016-05-08T15:00:00,Sunday,15,506
8378563200,2016-05-03T20:00:00,Tuesday,20,762
8378563200,2016-05-06T13:00:00,Friday,13,251
8378563200,2016-05-05T11:00:00,Thursday,11,252
8378563200,2016-05-11T20:00:00,Wednesday,20,252
8378563200,2016-04-14T04:00:00,Thursday,4,254
8378563200,2016-04-16T12:00:00,Saturday,12,254
8378563200,2016-04-24T16:00:00,Sunday,16,254
8378563200,2016-05-05T04:00:00,Thursday,4,254
8378563200,2016-05-09T04:00:00,Monday,4,255
8583815059,2016-04-12T00:00:00,Tuesday,0,0
8583815059,2016-04-12T01:00:00,Tuesday,1,0
8583815059,2016-04-12T02:00:00,Tuesday,2,0
8583815059,2016-04-12T03:00:00,Tuesday,3,0
8583815059,2016-04-12T04:00:00,Tuesday,4,0
8583815059,2016-04-12T05:00:00,Tuesday,5,0
8583815059,2016-04-12T06:00:00,Tuesday,6,0
8583815059,2016-04-12T07:00:00,Tuesday,7,0
8583815059,2016-04-12T08:00:00,Tuesday,8,0
8583815059,2016-04-12T10:00:00,Tuesday,10,0
8583815059,2016-04-13T00:00:00,Wednesday,0,0
8583815059,2016-04-13T01:00:00,Wednesday,1,0
8583815059,2016-04-13T02:00:00,Wednesday,2,0
8583815059,2016-04-13T03:00:00,Wednesday,3,0
8583815059,2016-04-13T04:00:00,Wednesday,4,0
8583815059,2016-04-13T05:00:00,Wednesday,5,0
8583815059,2016-04-13T06:00:00,Wednesday,6,0
8583815059,2016-04-13T07:00:00,Wednesday,7,0
8583815059,2016-04-13T08:00:00,Wednesday,8,0
8583815059,2016-04-13T14:00:00,Wednesday,14,0
8583815059,2016-04-14T01:00:00,Thursday,1,0
8583815059,2016-04-14T02:00:00,Thursday,2,0
8583815059,2016-04-14T03:00:00,Thursday,3,0
8583815059,2016-04-14T04:00:00,Thursday,4,0
8583815059,2016-04-14T05:00:00,Thursday,5,0
8583815059,2016-04-14T06:00:00,Thursday,6,0
8583815059,2016-04-14T07:00:00,Thursday,7,0
8583815059,2016-04-14T08:00:00,Thursday,8,0
8583815059,2016-04-15T01:00:00,Friday,1,0
8583815059,2016-04-15T02:00:00,Friday,2,0
8583815059,2016-04-15T03:00:00,Friday,3,0
8583815059,2016-04-15T04:00:00,Friday,4,0
8583815059,2016-04-15T05:00:00,Friday,5,0
8583815059,2016-04-15T06:00:00,Friday,6,0
8583815059,2016-04-15T07:00:00,Friday,7,0
8583815059,2016-04-15T08:00:00,Friday,8,0
8583815059,2016-04-15T17:00:00,Friday,17,0
8583815059,2016-04-15T18:00:00,Friday,18,0
8583815059,2016-04-15T19:00:00,Friday,19,0
8583815059,2016-04-15T20:00:00,Friday,20,0
8583815059,2016-04-15T21:00:00,Friday,21,0
8583815059,2016-04-15T22:00:00,Friday,22,0
8583815059,2016-04-15T23:00:00,Friday,23,0
8583815059,2016-04-16T00:00:00,Saturday,0,0
8583815059,2016-04-16T01:00:00,Saturday,1,0
8583815059,2016-04-16T02:00:00,Saturday,2,0
8583815059,2016-04-16T03:00:00,Saturday,3,0
8583815059,2016-04-16T04:00:00,Saturday,4,0
8583815059,2016-04-16T05:00:00,Saturday,5,0
8583815059,2016-04-16T06:00:00,Saturday,6,0
8583815059,2016-04-16T07:00:00,Saturday,7,0
8583815059,2016-04-16T08:00:00,Saturday,8,0
8583815059,2016-04-16T09:00:00,Saturday,9,0
8583815059,2016-04-16T10:00:00,Saturday,10,0
8583815059,2016-04-16T11:00:00,Saturday,11,0
8583815059,2016-04-16T12:00:00,Saturday,12,0
8583815059,2016-04-16T13:00:00,Saturday,13,0
8583815059,2016-04-16T14:00:00,Saturday,14,0
8583815059,2016-04-16T15:00:00,Saturday,15,0
8583815059,2016-04-16T16:00:00,Saturday,16,0
8583815059,2016-04-16T17:00:00,Saturday,17,0
8583815059,2016-04-16T18:00:00,Saturday,18,0
8583815059,2016-04-16T19:00:00,Saturday,19,0
8583815059,2016-04-16T20:00:00,Saturday,20,0
8583815059,2016-04-16T21:00:00,Saturday,21,0
8583815059,2016-04-16T22:00:00,Saturday,22,0
8583815059,2016-04-16T23:00:00,Saturday,23,0
8583815059,2016-04-17T00:00:00,Sunday,0,0
8583815059,2016-04-17T01:00:00,Sunday,1,0
8583815059,2016-04-17T02:00:00,Sunday,2,0
8583815059,2016-04-17T03:00:00,Sunday,3,0
8583815059,2016-04-17T04:00:00,Sunday,4,0
8583815059,2016-04-17T05:00:00,Sunday,5,0
8583815059,2016-04-17T06:00:00,Sunday,6,0
8583815059,2016-04-17T07:00:00,Sunday,7,0
8583815059,2016-04-17T08:00:00,Sunday,8,0
8583815059,2016-04-17T09:00:00,Sunday,9,0
8583815059,2016-04-17T10:00:00,Sunday,10,0
8583815059,2016-04-17T11:00:00,Sunday,11,0
8583815059,2016-04-17T12:00:00,Sunday,12,0
8583815059,2016-04-17T13:00:00,Sunday,13,0
8583815059,2016-04-17T14:00:00,Sunday,14,0
8583815059,2016-04-17T15:00:00,Sunday,15,0
8583815059,2016-04-17T16:00:00,Sunday,16,0
8583815059,2016-04-17T17:00:00,Sunday,17,0
8583815059,2016-04-17T18:00:00,Sunday,18,0
8583815059,2016-04-17T19:00:00,Sunday,19,0
8583815059,2016-04-17T20:00:00,Sunday,20,0
8583815059,2016-04-17T21:00:00,Sunday,21,0
8583815059,2016-04-17T22:00:00,Sunday,22,0
8583815059,2016-04-17T23:00:00,Sunday,23,0
8583815059,2016-04-18T00:00:00,Monday,0,0
8583815059,2016-04-18T01:00:00,Monday,1,0
